3106705EX;2025-01
CONTA;IC1;TIPO1;IC2;TIPO2;IC3;TIPO3;IC4;TIPO4;IC5;TIPO5;IC6;TIPO6;Valor;Tipo_valor;Natureza_valor
622130400;20231;PO;01122;FS;1500;FR;;;31901199;ND;;;340228.08;ending_balance;C
622130400;20231;PO;01846;FS;1500;FR;;;31900199;ND;;;10584.97;period_change;C
622130400;20231;PO;01846;FS;1500;FR;;;31900199;ND;;;10584.97;ending_balance;C
622130400;20231;PO;01031;FS;1500;FR;;;31901199;ND;;;630511.80;period_change;C
622130400;20231;PO;01031;FS;1500;FR;;;31901199;ND;;;630511.80;ending_balance;C
622130400;20231;PO;01272;FS;1500;FR;;;31911399;ND;;;357.98;period_change;C
622130400;20231;PO;01272;FS;1500;FR;;;31911399;ND;;;357.98;ending_balance;C
622910100;20231;PO;;;;;;;;;;;10139929.32;period_change;D
622910100;20231;PO;;;;;;;;;;;10139929.32;period_change;C
622910200;20231;PO;;;;;;;;;;;9474546.45;period_change;D
622910200;20231;PO;;;;;;;;;;;9474546.45;period_change;C
622920101;20231;PO;;;;;;;;;;;3790104.23;period_change;D
622920101;20231;PO;;;;;;;;;;;66530827.18;period_change;C
622920101;20231;PO;;;;;;;;;;;62740722.95;ending_balance;C
622920103;20231;PO;;;;;;;;;;;1008264.38;period_change;D
622920103;20231;PO;;;;;;;;;;;3796604.23;period_change;C
622920103;20231;PO;;;;;;;;;;;2788339.85;ending_balance;C
622920104;20231;PO;;;;;;;;;;;6500.00;period_change;D
622920104;20231;PO;;;;;;;;;;;1001764.38;period_change;C
622920104;20231;PO;;;;;;;;;;;995264.38;ending_balance;C
631100000;20231;PO;01122;FS;1500;FR;;;33903999;ND;2024;AI;219204.24;period_change;D
631100000;20231;PO;01122;FS;1500;FR;;;33903999;ND;2024;AI;219204.24;period_change;C
631100000;20231;PO;01122;FS;1500;FR;;;33903400;ND;2024;AI;94000.00;period_change;D
631100000;20231;PO;01122;FS;1500;FR;;;33903400;ND;2024;AI;94000.00;period_change;C
631100000;20231;PO;01122;FS;1500;FR;;;33903700;ND;2024;AI;353653.18;period_change;D
631100000;20231;PO;01122;FS;1500;FR;;;33903700;ND;2024;AI;353653.18;period_change;C
631100000;20231;PO;01271;FS;1500;FR;;;31901399;ND;2024;AI;634204.28;period_change;D
631100000;20231;PO;01271;FS;1500;FR;;;31901399;ND;2024;AI;1248768.27;period_change;C
631100000;20231;PO;01271;FS;1500;FR;;;31901399;ND;2024;AI;614563.99;ending_balance;C
631100000;20231;PO;01131;FS;1500;FR;;;33903999;ND;2024;AI;150849.79;period_change;D
631100000;20231;PO;01131;FS;1500;FR;;;33903999;ND;2024;AI;165481.24;period_change;C
631100000;20231;PO;01131;FS;1500;FR;;;33903999;ND;2024;AI;14631.45;ending_balance;C
631100000;20231;PO;01272;FS;1500;FR;;;31911399;ND;2024;AI;151070.82;period_change;D
631100000;20231;PO;01272;FS;1500;FR;;;31911399;ND;2024;AI;327148.07;period_change;C
631100000;20231;PO;01272;FS;1500;FR;;;31911399;ND;2024;AI;176077.25;ending_balance;C
631100000;20231;PO;01122;FS;1500;FR;;;33903099;ND;2024;AI;2060.00;period_change;D
631100000;20231;PO;01122;FS;1500;FR;;;33903099;ND;2024;AI;2060.00;period_change;C
631300000;20231;PO;01122;FS;1500;FR;;;33903999;ND;2024;AI;203622.57;period_change;D
631300000;20231;PO;01122;FS;1500;FR;;;33903999;ND;2024;AI;203622.57;period_change;C
631300000;20231;PO;01122;FS;1500;FR;;;33903700;ND;2024;AI;298447.99;period_change;D
631300000;20231;PO;01122;FS;1500;FR;;;33903700;ND;2024;AI;298447.99;period_change;C
631300000;20231;PO;01122;FS;1500;FR;;;33903400;ND;2024;AI;85663.09;period_change;D
631300000;20231;PO;01122;FS;1500;FR;;;33903400;ND;2024;AI;85663.09;period_change;C
631300000;20231;PO;01271;FS;1500;FR;;;31901399;ND;2024;AI;634204.28;period_change;D
631300000;20231;PO;01271;FS;1500;FR;;;31901399;ND;2024;AI;634204.28;period_change;C
631300000;20231;PO;01131;FS;1500;FR;;;33903999;ND;2024;AI;4823.71;period_change;D
631300000;20231;PO;01131;FS;1500;FR;;;33903999;ND;2024;AI;90740.60;period_change;C
631300000;20231;PO;01131;FS;1500;FR;;;33903999;ND;2024;AI;85916.89;ending_balance;C
631300000;20231;PO;01272;FS;1500;FR;;;31911399;ND;2024;AI;151070.82;period_change;D
631300000;20231;PO;01272;FS;1500;FR;;;31911399;ND;2024;AI;151070.82;period_change;C
631300000;20231;PO;01122;FS;1500;FR;;;33903099;ND;2024;AI;1315.50;period_change;D
631300000;20231;PO;01122;FS;1500;FR;;;33903099;ND;2024;AI;1315.50;period_change;C
631400000;20231;PO;01122;FS;1500;FR;;;33903999;ND;2024;AI;203622.57;period_change;C
631400000;20231;PO;01122;FS;1500;FR;;;33903999;ND;2024;AI;203622.57;ending_balance;C
631400000;20231;PO;01131;FS;1500;FR;;;33903999;ND;2024;AI;4823.71;period_change;C
631400000;20231;PO;01131;FS;1500;FR;;;33903999;ND;2024;AI;4823.71;ending_balance;C
631400000;20231;PO;01122;FS;1500;FR;;;33903099;ND;2024;AI;1315.50;period_change;C
631400000;20231;PO;01122;FS;1500;FR;;;33903099;ND;2024;AI;1315.50;ending_balance;C
631400000;20231;PO;01122;FS;1500;FR;;;33903700;ND;2024;AI;298447.99;period_change;C
631400000;20231;PO;01122;FS;1500;FR;;;33903700;ND;2024;AI;298447.99;ending_balance;C
631400000;20231;PO;01272;FS;1500;FR;;;31911399;ND;2024;AI;151070.82;period_change;C
631400000;20231;PO;01272;FS;1500;FR;;;31911399;ND;2024;AI;151070.82;ending_balance;C
631400000;20231;PO;01122;FS;1500;FR;;;33903400;ND;2024;AI;85663.09;period_change;C
631400000;20231;PO;01122;FS;1500;FR;;;33903400;ND;2024;AI;85663.09;ending_balance;C
631400000;20231;PO;01271;FS;1500;FR;;;31901399;ND;2024;AI;634204.28;period_change;C
631400000;20231;PO;01271;FS;1500;FR;;;31901399;ND;2024;AI;634204.28;ending_balance;C
631710000;20231;PO;01272;FS;1500;FR;;;31911399;ND;2024;AI;327148.07;beginning_balance;C
631710000;20231;PO;01272;FS;1500;FR;;;31911399;ND;2024;AI;327148.07;period_change;D
631710000;20231;PO;01122;FS;1500;FR;;;33903999;ND;2024;AI;219204.24;beginning_balance;C
631710000;20231;PO;01122;FS;1500;FR;;;33903999;ND;2024;AI;219204.24;period_change;D
631710000;20231;PO;01122;FS;1500;FR;;;33903099;ND;2024;AI;2060.00;beginning_balance;C
631710000;20231;PO;01122;FS;1500;FR;;;33903099;ND;2024;AI;2060.00;period_change;D
631710000;20231;PO;01122;FS;1500;FR;;;33903700;ND;2024;AI;353653.18;beginning_balance;C
631710000;20231;PO;01122;FS;1500;FR;;;33903700;ND;2024;AI;353653.18;period_change;D
631710000;20231;PO;01131;FS;1500;FR;;;33903999;ND;2024;AI;165481.24;beginning_balance;C
631710000;20231;PO;01131;FS;1500;FR;;;33903999;ND;2024;AI;165481.24;period_change;D
631710000;20231;PO;01122;FS;1500;FR;;;33903400;ND;2024;AI;94000.00;beginning_balance;C
631710000;20231;PO;01122;FS;1500;FR;;;33903400;ND;2024;AI;94000.00;period_change;D
631710000;20231;PO;01271;FS;1500;FR;;;31901399;ND;2024;AI;1248768.27;beginning_balance;C
631710000;20231;PO;01271;FS;1500;FR;;;31901399;ND;2024;AI;1248768.27;period_change;D
631990000;20231;PO;01122;FS;1500;FR;;;33903999;ND;2024;AI;15581.67;period_change;C
631990000;20231;PO;01122;FS;1500;FR;;;33903999;ND;2024;AI;15581.67;ending_balance;C
631990000;20231;PO;01122;FS;1500;FR;;;33903099;ND;2024;AI;744.50;period_change;C
631990000;20231;PO;01122;FS;1500;FR;;;33903099;ND;2024;AI;744.50;ending_balance;C
631990000;20231;PO;01131;FS;1500;FR;;;33903999;ND;2024;AI;60109.19;period_change;C
631990000;20231;PO;01131;FS;1500;FR;;;33903999;ND;2024;AI;60109.19;ending_balance;C
631990000;20231;PO;01122;FS;1500;FR;;;33903400;ND;2024;AI;8336.91;period_change;C
631990000;20231;PO;01122;FS;1500;FR;;;33903400;ND;2024;AI;8336.91;ending_balance;C
631990000;20231;PO;01122;FS;1500;FR;;;33903700;ND;2024;AI;55205.19;period_change;C
631990000;20231;PO;01122;FS;1500;FR;;;33903700;ND;2024;AI;55205.19;ending_balance;C
632100000;20231;PO;01122;FS;1500;FR;;;31901199;ND;2024;AI;495119.29;period_change;D
632100000;20231;PO;01122;FS;1500;FR;;;31901199;ND;2024;AI;495119.29;period_change;C
632100000;20231;PO;01122;FS;1500;FR;;;33903999;ND;2024;AI;28378.22;period_change;D
632100000;20231;PO;01122;FS;1500;FR;;;33903999;ND;2024;AI;28378.22;period_change;C
632100000;20231;PO;01031;FS;1500;FR;;;33903999;ND;2024;AI;1523.20;period_change;D
632100000;20231;PO;01031;FS;1500;FR;;;33903999;ND;2024;AI;1523.20;period_change;C
632100000;20231;PO;01846;FS;1500;FR;;;31900199;ND;2024;AI;53632.85;period_change;D
632100000;20231;PO;01846;FS;1500;FR;;;31900199;ND;2024;AI;53632.85;period_change;C
632100000;20231;PO;01031;FS;1500;FR;;;33904600;ND;2024;AI;331029.50;period_change;D
632100000;20231;PO;01031;FS;1500;FR;;;33904600;ND;2024;AI;331029.50;period_change;C
632100000;20231;PO;01122;FS;1500;FR;;;33903699;ND;2024;AI;3300.00;period_change;D
632100000;20231;PO;01122;FS;1500;FR;;;33903699;ND;2024;AI;3300.00;period_change;C
